transaction_id,user_id,transaction_date,transaction_year,transaction_month,merchant,category,amount,is_debit,status,state,account_type,acquisition_channel,risk_segment
T003409,U0356,2024-09-08,2024,2024-09,t-mobile,utilities,355.85,1,completed,az,premium,organic,medium_risk
T003410,U0168,2023-05-11,2023,2023-05,delta airlines,travel,19.99,1,completed,tx,checking,influencer,medium_risk
T003411,U0412,2024-12-13,2024,2024-12,chipotle,food & dining,76.34,1,completed,tx,savings,paid_search,low_risk
T003412,U0015,2024-05-24,2024,2024-05,lyft,travel,180.87,1,pending,ny,premium,referral,medium_risk
T003413,U0062,2024-01-17,2024,2024-01,target,shopping,359.49,1,completed,ca,premium,organic,medium_risk
T003414,U0282,2023-04-06,2023,2023-04,marriott,travel,210.13,1,completed,il,premium,paid_social,medium_risk
T003415,U0118,2024-02-10,2024,2024-02,freelance payment,income,2379.29,0,completed,tx,premium,referral,medium_risk
T003416,U0413,2024-09-01,2024,2024-09,chipotle,food & dining,116.94,1,completed,il,premium,referral,medium_risk
T003417,U0391,2023-12-31,2023,2023-12,cash app,transfer,807.81,1,completed,il,premium,paid_social,low_risk
T003418,U0016,2023-03-14,2023,2023-03,spotify,entertainment,342.53,1,completed,tx,savings,paid_search,low_risk
T003419,U0069,2024-11-30,2024,2024-11,nike,shopping,441.96,1,completed,co,premium,paid_social,medium_risk
T003420,U0216,2023-11-02,2023,2023-11,nike,shopping,190.3,1,completed,ga,checking,influencer,low_risk
T003421,U0459,2024-06-27,2024,2024-06,marriott,travel,110.65,1,pending,il,premium,paid_search,high_risk
T003422,U0332,2023-09-11,2023,2023-09,chipotle,food & dining,421.39,1,completed,tx,checking,paid_social,medium_risk
T003423,U0406,2024-09-26,2024,2024-09,cvs pharmacy,healthcare,194.78,1,completed,tx,checking,influencer,medium_risk
T003424,U0189,2023-05-02,2023,2023-05,target,shopping,211.06,1,completed,il,savings,paid_social,medium_risk
T003425,U0008,2024-02-20,2024,2024-02,chipotle,food & dining,279.48,1,completed,il,savings,influencer,low_risk
T003426,U0276,2024-04-16,2024,2024-04,freelance payment,income,7678.33,0,completed,ny,savings,organic,low_risk
T003427,U0155,2023-08-28,2023,2023-08,doordash,food & dining,350.81,1,pending,wa,premium,influencer,medium_risk
T003428,U0338,2024-06-08,2024,2024-06,apple store,shopping,402.48,1,completed,fl,savings,influencer,medium_risk
T003429,U0337,2024-08-18,2024,2024-08,chipotle,food & dining,144.9,1,completed,az,checking,paid_search,medium_risk
T003430,U0274,2024-11-02,2024,2024-11,zocdoc,healthcare,20.02,1,pending,il,savings,paid_social,low_risk
T003431,U0144,2024-12-02,2024,2024-12,employer direct deposit,income,3143.19,0,completed,tx,premium,influencer,medium_risk
T003432,U0446,2024-03-02,2024,2024-03,espn+,entertainment,173.21,1,completed,ga,savings,paid_social,low_risk
T003433,U0466,2024-04-09,2024,2024-04,employer direct deposit,income,2328.41,0,completed,ca,checking,paid_social,low_risk
T003434,U0340,2024-03-20,2024,2024-03,employer direct deposit,income,7174.45,0,completed,fl,savings,influencer,medium_risk
T003435,U0212,2023-09-19,2023,2023-09,walgreens,healthcare,109.79,1,completed,co,checking,influencer,low_risk
T003436,U0056,2024-11-01,2024,2024-11,uber,travel,278.29,1,completed,tx,checking,paid_social,low_risk
T003437,U0071,2024-11-26,2024,2024-11,delta airlines,travel,258.31,1,completed,ny,checking,paid_social,medium_risk
T003438,U0427,2024-05-19,2024,2024-05,uber eats,food & dining,474.67,1,completed,ga,savings,influencer,low_risk
T003439,U0037,2024-02-22,2024,2024-02,apple store,shopping,75.46,1,completed,wa,premium,influencer,low_risk
T003440,U0271,2024-11-04,2024,2024-11,cvs pharmacy,healthcare,301.19,1,completed,az,savings,organic,high_risk
T003441,U0070,2023-07-25,2023,2023-07,walgreens,healthcare,280.73,1,completed,ga,checking,influencer,low_risk
T003442,U0188,2024-04-16,2024,2024-04,uber,travel,487.11,1,completed,az,savings,paid_search,low_risk
T003443,U0126,2024-01-09,2024,2024-01,comcast,utilities,266.75,1,completed,az,premium,organic,medium_risk
T003444,U0245,2023-02-05,2023,2023-02,walgreens,healthcare,404.84,1,completed,co,premium,paid_social,medium_risk
T003445,U0069,2024-11-15,2024,2024-11,walmart,shopping,265.44,1,completed,co,premium,paid_social,medium_risk
T003446,U0480,2024-01-14,2024,2024-01,con edison,utilities,432.06,1,completed,co,checking,paid_search,medium_risk
T003447,U0064,2024-07-31,2024,2024-07,venmo transfer,income,5725.98,0,completed,il,checking,paid_social,low_risk
T003448,U0099,2024-08-23,2024,2024-08,cash app,transfer,1429.97,1,completed,az,premium,paid_social,high_risk
T003449,U0488,2023-07-24,2023,2023-07,zocdoc,healthcare,181.53,1,completed,co,checking,influencer,low_risk
T003450,U0091,2024-04-28,2024,2024-04,t-mobile,utilities,495.58,1,completed,ma,savings,paid_social,medium_risk
T003451,U0401,2024-08-31,2024,2024-08,venmo transfer,income,6438.45,0,completed,ny,premium,referral,medium_risk
T003452,U0355,2023-08-02,2023,2023-08,nike,shopping,453.16,1,completed,az,savings,organic,medium_risk
T003453,U0129,2023-10-20,2023,2023-10,uber,travel,186.23,1,completed,il,checking,paid_search,medium_risk
T003454,U0157,2023-12-07,2023,2023-12,uber eats,food & dining,462.8,1,pending,il,savings,paid_search,medium_risk
T003455,U0474,2023-03-31,2023,2023-03,cigna,healthcare,407.75,1,completed,ca,savings,paid_search,medium_risk
T003456,U0191,2023-05-27,2023,2023-05,venmo transfer,income,3261.68,0,pending,ma,premium,organic,medium_risk
T003457,U0004,2023-11-06,2023,2023-11,freelance payment,income,6909.68,0,completed,az,checking,influencer,medium_risk
T003458,U0158,2024-04-09,2024,2024-04,netflix,entertainment,435.32,1,completed,fl,checking,referral,medium_risk
T003459,U0294,2024-08-25,2024,2024-08,steam,entertainment,493.67,1,completed,il,savings,organic,medium_risk
T003460,U0072,2023-10-20,2023,2023-10,employer direct deposit,income,1368.47,0,completed,ga,checking,paid_social,low_risk
T003461,U0079,2024-08-20,2024,2024-08,cigna,healthcare,99.32,1,completed,ga,checking,paid_search,medium_risk
T003462,U0275,2023-04-30,2023,2023-04,lyft,travel,151.9,1,completed,tx,premium,paid_search,low_risk
T003463,U0141,2023-02-27,2023,2023-02,walgreens,healthcare,227.5,1,completed,ga,savings,paid_social,medium_risk
T003464,U0088,2023-04-17,2023,2023-04,paypal,transfer,1922.88,1,completed,ny,savings,paid_social,medium_risk
T003465,U0356,2024-06-30,2024,2024-06,starbucks,food & dining,323.52,1,completed,az,premium,organic,medium_risk
T003466,U0383,2023-12-31,2023,2023-12,bank transfer,transfer,1841.11,1,completed,az,checking,paid_search,medium_risk
T003467,U0250,2024-01-13,2024,2024-01,amazon,shopping,365.48,1,completed,ma,premium,organic,low_risk
T003468,U0465,2023-06-10,2023,2023-06,zocdoc,healthcare,106.14,1,completed,ma,savings,referral,medium_risk
T003469,U0291,2024-03-19,2024,2024-03,walgreens,healthcare,444.81,1,completed,tx,premium,organic,low_risk
T003470,U0301,2023-10-01,2023,2023-10,zelle,transfer,1691.4,1,completed,ma,checking,paid_search,low_risk
T003471,U0123,2023-04-26,2023,2023-04,venmo,transfer,1004.5,1,completed,az,checking,paid_search,medium_risk
T003472,U0189,2024-12-09,2024,2024-12,delta airlines,travel,265.46,1,completed,il,savings,paid_social,medium_risk
T003473,U0456,2024-03-31,2024,2024-03,airbnb,travel,232.47,1,completed,wa,checking,organic,low_risk
T003474,U0088,2024-11-29,2024,2024-11,freelance payment,income,3267.4,0,completed,ny,savings,paid_social,medium_risk
T003475,U0419,2023-04-25,2023,2023-04,venmo,transfer,571.74,1,completed,co,premium,paid_search,low_risk
T003476,U0287,2023-06-06,2023,2023-06,chipotle,food & dining,407.21,1,pending,az,premium,paid_search,high_risk
T003477,U0044,2024-01-12,2024,2024-01,amazon,shopping,164.09,1,completed,fl,premium,referral,medium_risk
T003478,U0409,2023-01-26,2023,2023-01,starbucks,food & dining,460.55,1,completed,az,savings,influencer,low_risk
T003479,U0384,2023-03-09,2023,2023-03,airbnb,travel,155.98,1,completed,co,checking,influencer,low_risk
T003480,U0290,2024-03-11,2024,2024-03,netflix,entertainment,15.18,1,completed,az,premium,organic,medium_risk
T003481,U0119,2024-02-12,2024,2024-02,target,shopping,265.49,1,completed,il,premium,paid_search,low_risk
T003482,U0385,2023-06-18,2023,2023-06,nike,shopping,454.4,1,completed,ma,savings,paid_social,low_risk
T003483,U0143,2024-09-29,2024,2024-09,amc theatres,entertainment,174.24,1,completed,ma,savings,paid_search,low_risk
T003484,U0046,2023-01-28,2023,2023-01,employer direct deposit,income,5206.53,0,completed,fl,checking,organic,medium_risk
T003485,U0262,2023-12-19,2023,2023-12,paypal,transfer,273.08,1,completed,tx,premium,paid_search,low_risk
T003486,U0088,2023-08-29,2023,2023-08,at&t,utilities,75.88,1,completed,ny,savings,paid_social,medium_risk
T003487,U0053,2024-12-17,2024,2024-12,paypal,transfer,1239.58,1,completed,co,checking,paid_search,low_risk
T003488,U0426,2023-10-22,2023,2023-10,delta airlines,travel,183.07,1,completed,fl,savings,influencer,medium_risk
T003489,U0471,2023-08-19,2023,2023-08,steam,entertainment,66.34,1,completed,wa,premium,referral,medium_risk
T003490,U0198,2023-12-25,2023,2023-12,apple store,shopping,486.05,1,completed,ga,savings,organic,medium_risk
T003491,U0418,2024-07-18,2024,2024-07,amazon,shopping,488.11,1,completed,il,premium,paid_social,medium_risk
T003492,U0240,2024-09-13,2024,2024-09,lyft,travel,249.92,1,pending,ma,premium,paid_social,low_risk
T003493,U0367,2024-01-26,2024,2024-01,airbnb,travel,21.21,1,completed,ca,checking,organic,low_risk
T003494,U0215,2024-02-10,2024,2024-02,target,shopping,51.69,1,completed,ga,savings,paid_social,low_risk
T003495,U0268,2024-11-25,2024,2024-11,espn+,entertainment,280.99,1,pending,il,premium,referral,medium_risk
T003496,U0403,2024-11-13,2024,2024-11,nike,shopping,397.29,1,completed,wa,checking,paid_social,medium_risk
T003497,U0372,2023-09-22,2023,2023-09,cigna,healthcare,390.12,1,completed,il,checking,paid_search,medium_risk
T003498,U0450,2023-09-26,2023,2023-09,national grid,utilities,67.25,1,completed,wa,premium,referral,low_risk
T003499,U0080,2023-05-26,2023,2023-05,spotify,entertainment,476.24,1,pending,il,checking,paid_social,medium_risk
T003501,U0105,2024-11-17,2024,2024-11,t-mobile,utilities,429.32,1,completed,fl,checking,organic,low_risk
T003502,U0018,2023-12-29,2023,2023-12,airbnb,travel,203.7,1,completed,fl,checking,paid_social,medium_risk
T003503,U0243,2024-01-16,2024,2024-01,at&t,utilities,328.73,1,pending,ny,premium,referral,low_risk
T003504,U0181,2023-09-08,2023,2023-09,amc theatres,entertainment,35.2,1,completed,az,savings,paid_search,medium_risk
T003505,U0130,2024-02-11,2024,2024-02,chipotle,food & dining,342.47,1,completed,wa,savings,paid_social,medium_risk
T003506,U0365,2023-01-07,2023,2023-01,target,shopping,243.81,1,completed,co,premium,paid_search,low_risk
T003507,U0089,2024-10-30,2024,2024-10,cvs pharmacy,healthcare,281.72,1,completed,ga,savings,organic,low_risk
T003508,U0141,2024-01-30,2024,2024-01,target,shopping,88.91,1,completed,ga,savings,paid_social,medium_risk
T003509,U0221,2023-08-23,2023,2023-08,one medical,healthcare,286.31,1,completed,tx,checking,referral,medium_risk
T003510,U0129,2023-03-06,2023,2023-03,national grid,utilities,158.29,1,completed,il,checking,paid_search,medium_risk
T003511,U0181,2024-01-06,2024,2024-01,venmo,transfer,650.47,1,completed,az,savings,paid_search,medium_risk
T003513,U0415,2023-03-21,2023,2023-03,cvs pharmacy,healthcare,283.98,1,pending,ga,checking,paid_social,medium_risk
T003514,U0269,2024-03-14,2024,2024-03,con edison,utilities,137.27,1,completed,az,premium,influencer,medium_risk
T003515,U0050,2024-01-20,2024,2024-01,apple store,shopping,297.03,1,completed,ma,checking,paid_social,medium_risk
T003516,U0164,2024-07-14,2024,2024-07,national grid,utilities,249.33,1,completed,co,checking,organic,medium_risk
T003517,U0460,2023-01-01,2023,2023-01,doordash,food & dining,405.98,1,completed,ca,premium,referral,low_risk
T003518,U0500,2023-06-12,2023,2023-06,lyft,travel,334.0,1,completed,ny,checking,paid_search,medium_risk
T003519,U0188,2023-05-20,2023,2023-05,venmo,transfer,1463.35,1,completed,az,savings,paid_search,low_risk
T003520,U0287,2023-07-26,2023,2023-07,cvs pharmacy,healthcare,286.64,1,completed,az,premium,paid_search,high_risk
T003521,U0022,2024-02-18,2024,2024-02,venmo transfer,income,4239.3,0,completed,ma,premium,paid_search,medium_risk
T003522,U0407,2023-02-07,2023,2023-02,cash app,transfer,1141.46,1,completed,il,premium,organic,medium_risk
T003523,U0189,2023-06-18,2023,2023-06,netflix,entertainment,214.33,1,completed,il,savings,paid_social,medium_risk
T003524,U0107,2024-09-08,2024,2024-09,netflix,entertainment,492.57,1,completed,az,checking,paid_search,low_risk
T003525,U0023,2024-11-22,2024,2024-11,cash app,transfer,1533.99,1,completed,ga,savings,organic,medium_risk
T003526,U0110,2024-06-27,2024,2024-06,t-mobile,utilities,268.31,1,completed,ga,savings,organic,medium_risk
T003527,U0445,2023-08-31,2023,2023-08,freelance payment,income,6884.62,0,pending,fl,premium,paid_social,medium_risk
T003528,U0163,2023-04-29,2023,2023-04,walgreens,healthcare,302.1,1,completed,ca,premium,paid_social,medium_risk
T003529,U0374,2023-11-13,2023,2023-11,freelance payment,income,2318.63,0,pending,ma,premium,referral,low_risk
T003530,U0183,2023-08-27,2023,2023-08,at&t,utilities,64.1,1,completed,ga,savings,paid_search,low_risk
T003531,U0440,2023-03-12,2023,2023-03,apple store,shopping,177.28,1,completed,co,checking,influencer,medium_risk
T003532,U0469,2024-01-23,2024,2024-01,national grid,utilities,137.6,1,completed,wa,checking,organic,medium_risk
T003533,U0160,2024-05-06,2024,2024-05,zelle,transfer,33.64,1,completed,az,premium,influencer,medium_risk
T003534,U0352,2024-07-28,2024,2024-07,lyft,travel,233.21,1,completed,ca,savings,referral,medium_risk
T003535,U0008,2024-02-15,2024,2024-02,freelance payment,income,3084.21,0,completed,il,savings,influencer,low_risk
T003536,U0187,2023-04-02,2023,2023-04,zelle,transfer,851.18,1,completed,co,premium,paid_search,low_risk
T003537,U0244,2024-12-08,2024,2024-12,national grid,utilities,495.32,1,completed,ga,savings,influencer,medium_risk
T003538,U0015,2023-01-24,2023,2023-01,comcast,utilities,204.54,1,completed,ny,premium,referral,medium_risk
T003539,U0068,2023-07-23,2023,2023-07,amc theatres,entertainment,20.74,1,completed,il,checking,referral,high_risk
T003540,U0341,2024-03-12,2024,2024-03,cigna,healthcare,309.0,1,pending,wa,savings,influencer,low_risk
T003541,U0172,2023-04-23,2023,2023-04,venmo,transfer,1767.81,1,completed,wa,premium,influencer,low_risk
T003542,U0025,2024-08-05,2024,2024-08,at&t,utilities,348.58,1,completed,az,checking,paid_search,low_risk
T003543,U0133,2024-12-12,2024,2024-12,netflix,entertainment,186.74,1,completed,ca,checking,referral,medium_risk
T003544,U0267,2024-01-12,2024,2024-01,mcdonalds,food & dining,176.18,1,completed,co,premium,paid_search,low_risk
T003545,U0396,2024-02-28,2024,2024-02,lyft,travel,337.86,1,completed,tx,premium,organic,medium_risk
T003546,U0452,2023-11-18,2023,2023-11,netflix,entertainment,307.81,1,pending,wa,checking,influencer,medium_risk
T003547,U0395,2024-02-07,2024,2024-02,t-mobile,utilities,175.64,1,completed,az,savings,paid_search,low_risk
T003548,U0022,2023-11-02,2023,2023-11,employer direct deposit,income,7806.62,0,completed,ma,premium,paid_search,medium_risk
T003549,U0198,2023-11-11,2023,2023-11,walgreens,healthcare,355.1,1,completed,ga,savings,organic,medium_risk
T003550,U0297,2023-05-05,2023,2023-05,cigna,healthcare,198.97,1,pending,wa,checking,referral,medium_risk
T003551,U0188,2023-09-06,2023,2023-09,espn+,entertainment,417.22,1,pending,az,savings,paid_search,low_risk
T003552,U0121,2024-08-15,2024,2024-08,zocdoc,healthcare,226.54,1,completed,az,savings,paid_search,medium_risk
T003553,U0318,2023-09-28,2023,2023-09,one medical,healthcare,10.55,1,completed,ma,savings,influencer,low_risk
T003554,U0254,2023-08-18,2023,2023-08,airbnb,travel,25.78,1,completed,fl,checking,paid_search,medium_risk
T003555,U0271,2024-09-11,2024,2024-09,employer direct deposit,income,6060.65,0,completed,az,savings,organic,high_risk
T003556,U0065,2024-11-16,2024,2024-11,espn+,entertainment,409.15,1,completed,wa,savings,paid_social,low_risk
T003557,U0317,2023-09-13,2023,2023-09,cvs pharmacy,healthcare,80.53,1,pending,ny,premium,organic,low_risk
T003558,U0303,2023-03-04,2023,2023-03,paypal,transfer,1388.72,1,completed,ma,savings,organic,low_risk
T003559,U0116,2024-05-05,2024,2024-05,venmo,transfer,667.11,1,completed,wa,checking,paid_social,medium_risk
T003560,U0084,2023-10-21,2023,2023-10,at&t,utilities,315.89,1,completed,ma,premium,referral,medium_risk
T003561,U0172,2024-04-28,2024,2024-04,con edison,utilities,400.58,1,completed,wa,premium,influencer,low_risk
T003562,U0211,2023-09-08,2023,2023-09,delta airlines,travel,7.06,1,completed,tx,premium,influencer,medium_risk
T003563,U0064,2024-01-26,2024,2024-01,freelance payment,income,7502.3,0,completed,il,checking,paid_social,low_risk
T003564,U0131,2023-02-25,2023,2023-02,espn+,entertainment,411.83,1,completed,ca,premium,influencer,medium_risk
T003565,U0324,2023-05-20,2023,2023-05,comcast,utilities,389.83,1,completed,az,checking,paid_social,low_risk
T003566,U0449,2024-02-07,2024,2024-02,zelle,transfer,1731.35,1,completed,wa,premium,paid_social,low_risk
T003567,U0495,2023-12-05,2023,2023-12,employer direct deposit,income,5076.45,0,completed,ma,checking,influencer,medium_risk
T003569,U0295,2024-09-16,2024,2024-09,apple store,shopping,110.76,1,completed,az,savings,influencer,low_risk
T003570,U0121,2023-11-02,2023,2023-11,t-mobile,utilities,96.2,1,completed,az,savings,paid_search,medium_risk
T003571,U0274,2023-08-15,2023,2023-08,freelance payment,income,1592.49,0,completed,il,savings,paid_social,low_risk
T003572,U0163,2023-07-29,2023,2023-07,comcast,utilities,149.72,1,completed,ca,premium,paid_social,medium_risk
T003573,U0293,2024-11-17,2024,2024-11,employer direct deposit,income,6186.03,0,completed,ma,savings,referral,low_risk
T003574,U0175,2023-11-14,2023,2023-11,spotify,entertainment,229.84,1,completed,ca,savings,paid_search,low_risk
T003575,U0430,2024-11-02,2024,2024-11,employer direct deposit,income,1754.47,0,completed,fl,premium,influencer,medium_risk
T003576,U0359,2024-03-01,2024,2024-03,bank transfer,transfer,1018.78,1,completed,ny,premium,paid_social,high_risk
