transaction_id,user_id,date,merchant,category,amount,is_debit,status
T001835,U0254,2023-02-07,DoorDash,Food & Dining,483.01,1,completed
T001836,U0281,2023-03-01,AMC Theatres,Entertainment,290.63,1,completed
T001837,U0221,2024-03-27,Comcast,Utilities,91.54,1,completed
T001838,U0336,2024-05-21,ZocDoc,Healthcare,65.36,1,completed
T001839,U0491,2024-11-02,Marriott,Travel,26.69,1,completed
T001840,U0105,2024-12-01,McDonalds,Food & Dining,254.35,1,completed
T001841,U0086,2024-07-20,Comcast,Utilities,359.24,1,completed
T001842,U0053,2023-01-17,ZocDoc,Healthcare,339.84,1,completed
T001843,U0167,2023-02-15,T-Mobile,Utilities,301.09,1,completed
T001844,U0240,2024-03-30,Apple Store,Shopping,58.36,1,completed
T001845,U0461,2024-08-07,Steam,Entertainment,186.94,1,completed
T001846,U0286,2024-10-19,Employer Direct Deposit,Income,3985.33,0,completed
T001847,U0227,2024-09-13,Chipotle,Food & Dining,394.51,1,completed
T001848,U0324,2024-01-19,Venmo Transfer,Income,4294.8,0,failed
T001849,U0201,2024-01-13,McDonalds,Food & Dining,24.22,1,pending
T001850,U0149,2024-09-15,Starbucks,Food & Dining,107.32,1,completed
T001851,U0269,2024-01-23,AT&T,Utilities,415.7,1,completed
T001852,U0067,2024-10-26,Lyft,Travel,41.07,1,completed
T001853,U0260,2024-05-30,ESPN+,Entertainment,498.91,1,completed
T001854,U0436,2023-05-05,Venmo Transfer,Income,6933.17,0,completed
T001855,U0345,2024-04-28,Uber Eats,Food & Dining,330.28,1,completed
T001856,U0381,2023-07-19,Con Edison,Utilities,418.33,1,completed
T001857,U0060,2023-09-06,Steam,Entertainment,399.9,1,failed
T001858,U0131,2023-11-19,AMC Theatres,Entertainment,374.6,1,completed
T001859,U0332,2024-02-24,AMC Theatres,Entertainment,182.22,1,completed
T001860,U0364,2024-10-31,Walmart,Shopping,243.11,1,completed
T001861,U0320,2024-08-06,Employer Direct Deposit,Income,6794.75,0,failed
T001862,U0279,2024-11-21,AMC Theatres,Entertainment,293.21,1,completed
T001863,U0170,2023-12-16,ZocDoc,Healthcare,158.29,1,completed
T001864,U0320,2023-06-01,Venmo Transfer,Income,5032.08,0,completed
T001865,U0465,2024-04-09,Spotify,Entertainment,9.73,1,completed
T001866,U0418,2024-12-29,Cigna,Healthcare,465.2,1,completed
T001867,U0064,2024-03-17,Delta Airlines,Travel,13.92,1,completed
T001868,U0356,2024-06-11,Target,Shopping,433.71,1,pending
T001869,U0244,2023-05-11,Freelance Payment,Income,3816.22,0,completed
T001870,U0014,2023-12-11,CVS Pharmacy,Healthcare,448.92,1,completed
T001871,U0303,2023-03-17,Amazon,Shopping,369.9,1,completed
T001872,U0341,2024-10-07,Cash App,Transfer,910.51,1,completed
T001873,U0381,2024-12-17,One Medical,Healthcare,69.03,1,completed
T001874,U0111,2023-01-08,Target,Shopping,297.59,1,completed
T001875,U0019,2023-11-25,Cash App,Transfer,888.4,1,completed
T001876,U0171,2023-08-26,CVS Pharmacy,Healthcare,150.08,1,completed
T001877,U0282,2023-11-27,Freelance Payment,Income,3688.47,0,completed
T001878,U0353,2023-08-04,Delta Airlines,Travel,216.41,1,completed
T001879,U0249,2023-12-22,Comcast,Utilities,143.83,1,completed
T001880,U0208,2024-03-25,One Medical,Healthcare,113.37,1,completed
T001881,U0348,2023-04-19,Cigna,Healthcare,462.41,1,completed
T001882,U0298,2023-07-31,Delta Airlines,Travel,276.98,1,completed
T001883,U0147,2024-09-04,Delta Airlines,Travel,451.47,1,pending
T001884,U0176,2024-05-15,Netflix,Entertainment,416.59,1,completed
T001885,U0314,2024-08-07,Steam,Entertainment,214.4,1,completed
T001886,U0479,2023-10-30,Lyft,Travel,459.16,1,completed
T001887,U0014,2024-03-18,Nike,Shopping,247.64,1,completed
T001888,U0224,2024-11-15,Uber,Travel,60.0,1,completed
T001889,U0285,2023-03-18,Target,Shopping,164.9,1,completed
T001890,U0329,2024-10-07,One Medical,Healthcare,368.29,1,completed
T001891,U0357,2023-02-09,Walmart,Shopping,217.82,1,pending
T001892,U0351,2024-07-25,AT&T,Utilities,331.24,1,completed
T001893,U0420,2023-09-09,Starbucks,Food & Dining,70.16,1,completed
T001894,U0361,2023-09-29,Spotify,Entertainment,236.12,1,completed
T001895,U0145,2023-10-17,Lyft,Travel,67.63,1,completed
T001896,U0391,2023-08-08,Apple Store,Shopping,3.59,1,completed
T001897,U0096,2023-02-09,Spotify,Entertainment,210.24,1,completed
T001898,U0234,2024-08-20,Venmo Transfer,Income,2643.01,0,completed
T001899,U0493,2023-08-26,Uber,Travel,437.77,1,completed
T001900,U0329,2024-09-04,Cash App,Transfer,727.11,1,completed
T001901,U0312,2023-04-26,Target,Shopping,481.53,1,completed
T001902,U0475,2024-04-02,One Medical,Healthcare,164.05,1,completed
T001903,U0451,2024-04-20,Target,Shopping,478.25,1,completed
T001904,U0009,2024-12-22,National Grid,Utilities,65.77,1,completed
T001905,U0124,2024-02-26,Bank Transfer,Transfer,1380.7,1,completed
T001906,U0323,2023-08-09,Cigna,Healthcare,445.13,1,completed
T001907,U0408,2023-11-27,Uber Eats,Food & Dining,132.28,1,completed
T001908,U0176,2024-03-11,Freelance Payment,Income,3790.76,0,pending
T001909,U0233,2023-08-13,One Medical,Healthcare,171.24,1,completed
T001910,U0164,2024-02-24,One Medical,Healthcare,112.21,1,completed
T001911,U0409,2024-09-20,Netflix,Entertainment,306.15,1,completed
T001912,U0218,2024-01-24,Starbucks,Food & Dining,46.95,1,completed
T001913,U0415,2023-03-06,T-Mobile,Utilities,328.16,1,completed
T001914,U0013,2023-07-23,T-Mobile,Utilities,492.64,1,completed
T001915,U0037,2023-08-23,Venmo Transfer,Income,3031.31,0,completed
T001916,U0091,2024-02-28,Con Edison,Utilities,109.38,1,completed
T001917,U0110,2023-01-21,Starbucks,Food & Dining,378.05,1,completed
T001918,U0287,2023-02-13,Freelance Payment,Income,2098.62,0,completed
T001919,U0366,2023-02-04,Spotify,Entertainment,137.68,1,completed
T001920,U0099,2024-02-15,Venmo Transfer,Income,1918.35,0,completed
T001921,U0232,2023-03-20,CVS Pharmacy,Healthcare,38.8,1,completed
T001922,U0080,2023-01-16,Employer Direct Deposit,Income,6198.56,0,completed
T001923,U0192,2024-08-25,Delta Airlines,Travel,396.72,1,completed
T001924,U0140,2024-03-11,ZocDoc,Healthcare,257.15,1,completed
T001925,U0417,2023-07-27,One Medical,Healthcare,51.64,1,pending
T001926,U0494,2023-10-26,Cash App,Transfer,870.48,1,completed
T001927,U0432,2023-10-13,Venmo Transfer,Income,4383.45,0,pending
T001928,U0060,2023-01-18,AMC Theatres,Entertainment,496.59,1,completed
T001929,U0242,2023-04-21,T-Mobile,Utilities,227.23,1,completed
T001930,U0490,2023-08-26,DoorDash,Food & Dining,224.65,1,completed
T001931,U0009,2023-12-07,Walmart,Shopping,73.6,1,completed
T001932,U0114,2024-07-28,Amazon,Shopping,86.29,1,completed
T001933,U0321,2023-09-13,Bank Transfer,Transfer,186.1,1,completed
T001934,U0302,2024-08-03,Bank Transfer,Transfer,1525.95,1,completed
T001935,U0476,2024-02-26,Zelle,Transfer,636.68,1,completed
T001936,U0450,2023-11-26,Delta Airlines,Travel,345.12,1,completed
T001937,U0397,2024-12-07,Chipotle,Food & Dining,106.19,1,completed
T001938,U0002,2024-05-26,Bank Transfer,Transfer,639.77,1,completed
T001939,U0496,2024-12-26,National Grid,Utilities,242.53,1,completed
T001940,U0406,2024-03-11,Amazon,Shopping,350.23,1,completed
T001941,U0489,2024-06-16,McDonalds,Food & Dining,374.58,1,completed
T001942,U0495,2023-02-09,Venmo,Transfer,1773.3,1,completed
T001943,U0127,2024-07-14,PayPal,Transfer,847.93,1,completed
T001944,U0210,2023-10-29,Nike,Shopping,360.53,1,completed
T001945,U0237,2023-11-27,Cigna,Healthcare,308.32,1,completed
T001946,U0027,2023-10-25,Airbnb,Travel,262.58,1,completed
T001947,U0036,2024-09-11,T-Mobile,Utilities,127.12,1,completed
T001948,U0348,2023-06-18,AT&T,Utilities,263.14,1,completed
T001949,U0330,2024-03-02,Chipotle,Food & Dining,91.25,1,completed
T001950,U0087,2024-12-19,Chipotle,Food & Dining,95.46,1,completed
T001951,U0417,2023-04-07,Zelle,Transfer,140.99,1,completed
T001952,U0403,2023-12-25,Delta Airlines,Travel,318.9,1,completed
T001953,U0361,2023-07-17,Comcast,Utilities,138.74,1,completed
T001954,U0438,2023-11-10,Venmo Transfer,Income,3570.92,0,completed
T001955,U0132,2024-07-08,Cigna,Healthcare,321.52,1,completed
T001956,U0252,2023-08-10,Delta Airlines,Travel,141.43,1,completed
T001957,U0074,2024-06-18,Target,Shopping,294.48,1,completed
T001958,U0249,2024-08-29,T-Mobile,Utilities,303.18,1,pending
T001959,U0088,2023-06-22,PayPal,Transfer,25.29,1,completed
T001960,U0221,2024-09-21,Netflix,Entertainment,74.95,1,completed
T001961,U0280,2023-03-21,Chipotle,Food & Dining,448.18,1,completed
T001962,U0061,2024-11-11,Cash App,Transfer,953.94,1,completed
T001963,U0220,2024-07-27,Target,Shopping,197.84,1,completed
T001964,U0229,2023-11-16,Zelle,Transfer,1680.53,1,completed
T001965,U0142,2023-08-08,Apple Store,Shopping,477.77,1,pending
T001966,U0013,2024-03-23,Walgreens,Healthcare,281.12,1,completed
T001967,U0305,2024-07-25,CVS Pharmacy,Healthcare,450.08,1,completed
T001968,U0032,2024-01-10,Delta Airlines,Travel,427.98,1,completed
T001969,U0175,2023-08-07,National Grid,Utilities,309.25,1,completed
T001970,U0427,2024-01-19,AMC Theatres,Entertainment,91.14,1,completed
T001971,U0075,2024-03-28,McDonalds,Food & Dining,181.77,1,completed
T001972,U0034,2023-04-07,ZocDoc,Healthcare,455.7,1,pending
T001973,U0324,2023-10-07,Uber Eats,Food & Dining,18.7,1,completed
T001974,U0194,2023-02-14,Cash App,Transfer,1991.56,1,completed
T001975,U0493,2024-08-08,CVS Pharmacy,Healthcare,412.02,1,completed
T001976,U0279,2024-10-09,Bank Transfer,Transfer,919.87,1,completed
T001977,U0284,2024-01-14,Amazon,Shopping,16.36,1,completed
T001978,U0239,2023-05-15,Airbnb,Travel,43.25,1,completed
T001979,U0396,2024-03-30,Amazon,Shopping,319.46,1,completed
T001980,U0288,2023-10-12,Apple Store,Shopping,491.73,1,completed
T001981,U0268,2024-11-19,Chipotle,Food & Dining,424.42,1,completed
T001982,U0473,2024-01-11,Marriott,Travel,259.14,1,pending
T001983,U0322,2024-11-14,Freelance Payment,Income,5687.49,0,completed
T001984,U0492,2023-03-27,Uber,Travel,87.95,1,completed
T001985,U0038,2024-02-24,ESPN+,Entertainment,88.14,1,completed
T001986,U0030,2023-10-08,Chipotle,Food & Dining,281.16,1,completed
T001987,U0065,2024-12-14,Bank Transfer,Transfer,190.47,1,pending
T001988,U0299,2023-04-03,Amazon,Shopping,92.89,1,completed
T001989,U0374,2024-10-03,T-Mobile,Utilities,482.95,1,completed
T001990,U0411,2024-10-15,McDonalds,Food & Dining,188.52,1,completed
T001991,U0123,2024-11-28,Steam,Entertainment,321.87,1,pending
T001992,U0166,2023-11-14,Spotify,Entertainment,28.56,1,completed
T001993,U0363,2023-05-24,Uber,Travel,283.39,1,completed
T001994,U0189,2023-07-24,Steam,Entertainment,90.2,1,completed
T001995,U0287,2023-04-05,Zelle,Transfer,989.97,1,completed
T001996,U0195,2024-04-05,T-Mobile,Utilities,415.09,1,completed
T001997,U0221,2024-08-22,Delta Airlines,Travel,194.07,1,completed
T001998,U0145,2023-12-22,AMC Theatres,Entertainment,323.71,1,completed
T001999,U0470,2023-12-17,Walgreens,Healthcare,350.43,1,completed
T002000,U0037,2024-06-09,CVS Pharmacy,Healthcare,387.16,1,completed
T002001,U0347,2023-02-02,Zelle,Transfer,1845.4,1,completed
T002002,U0454,2023-05-24,Lyft,Travel,234.69,1,completed
T002003,U0474,2024-08-25,Venmo Transfer,Income,7308.92,0,completed
T002004,U0174,2023-01-09,Walmart,Shopping,81.06,1,completed
T002005,U0435,2023-07-11,Comcast,Utilities,456.75,1,completed
T002006,U0482,2023-07-10,Bank Transfer,Transfer,1509.05,1,completed
T002007,U0056,2024-08-12,Bank Transfer,Transfer,1395.11,1,completed
T002008,U0315,2023-09-16,PayPal,Transfer,1452.28,1,completed
T002009,U0436,2023-11-04,Cash App,Transfer,99.46,1,pending
T002010,U0039,2023-04-21,ESPN+,Entertainment,211.65,1,completed
T002011,U0243,2023-01-30,Venmo Transfer,Income,2148.18,0,completed
T002012,U0384,2024-12-15,Cigna,Healthcare,471.54,1,completed
T002013,U0413,2024-11-10,Airbnb,Travel,167.91,1,pending
T002014,U0226,2023-05-25,Walmart,Shopping,401.14,1,completed
T002015,U0404,2023-01-01,Lyft,Travel,329.99,1,completed
T002016,U0265,2023-11-11,Uber,Travel,42.03,1,completed
T002017,U0443,2023-04-03,AMC Theatres,Entertainment,362.62,1,completed
T002018,U0366,2024-05-03,Comcast,Utilities,81.35,1,completed
T002019,U0250,2023-08-06,Venmo Transfer,Income,7389.83,0,completed
T002020,U0005,2023-04-09,PayPal,Transfer,787.4,1,completed
T002021,U0187,2023-12-01,Lyft,Travel,449.21,1,completed
T002022,U0121,2024-02-08,Venmo Transfer,Income,4738.81,0,completed
T002023,U0473,2024-09-15,McDonalds,Food & Dining,90.72,1,completed
T002024,U0063,2024-05-28,Con Edison,Utilities,411.97,1,completed
T002025,U0284,2024-10-23,Employer Direct Deposit,Income,2610.51,0,completed
T002026,U0042,2023-11-06,McDonalds,Food & Dining,218.83,1,completed
T002027,U0232,2023-06-04,Lyft,Travel,143.91,1,completed
T002028,U0401,2023-09-25,Venmo,Transfer,1917.86,1,completed
T002029,U0439,2024-11-29,Lyft,Travel,259.64,1,completed
T002030,U0242,2024-12-03,Walmart,Shopping,366.87,1,completed
T002031,U0382,2023-06-14,Employer Direct Deposit,Income,3233.18,0,completed
T002032,U0417,2024-04-10,Venmo Transfer,Income,1081.12,0,completed
T002033,U0345,2023-02-25,Freelance Payment,Income,3120.68,0,completed
T002034,U0438,2024-04-06,Apple Store,Shopping,252.03,1,completed
T002035,U0293,2024-01-09,T-Mobile,Utilities,57.61,1,completed
T002036,U0293,2024-01-28,Venmo Transfer,Income,7092.2,0,completed
T002037,U0086,2024-12-25,Chipotle,Food & Dining,295.9,1,completed
T002038,U0128,2023-02-19,Cash App,Transfer,940.23,1,completed
T002039,U0206,2024-01-11,Cash App,Transfer,119.15,1,completed
T002040,U0433,2024-03-11,Con Edison,Utilities,170.06,1,completed
T002041,U0309,2023-10-01,Uber Eats,Food & Dining,91.01,1,completed
T002042,U0167,2023-11-29,DoorDash,Food & Dining,150.25,1,completed
T002043,U0411,2023-02-07,Walmart,Shopping,266.57,1,completed
T002044,U0263,2024-07-01,Delta Airlines,Travel,49.1,1,completed
T002045,U0466,2023-10-09,Cash App,Transfer,703.86,1,completed
T002046,U0055,2024-08-05,ESPN+,Entertainment,230.29,1,completed
T002047,U0454,2023-05-31,Comcast,Utilities,305.46,1,completed
T002048,U0234,2024-06-08,Nike,Shopping,490.17,1,completed
T002049,U0495,2024-02-15,One Medical,Healthcare,13.15,1,pending
T002050,U0135,2024-03-19,CVS Pharmacy,Healthcare,482.65,1,completed
T002051,U0004,2024-09-22,ZocDoc,Healthcare,257.99,1,completed
T002052,U0333,2024-01-19,Netflix,Entertainment,287.52,1,completed
T002053,U0067,2024-12-06,Freelance Payment,Income,6448.16,0,completed
T002054,U0246,2024-02-13,Uber Eats,Food & Dining,455.05,1,completed
T002055,U0023,2024-02-21,CVS Pharmacy,Healthcare,105.15,1,completed
T002056,U0344,2023-10-01,Uber,Travel,232.3,1,completed
T002057,U0297,2023-08-15,Comcast,Utilities,113.96,1,completed
T002058,U0340,2024-09-18,Netflix,Entertainment,145.34,1,completed
T002059,U0487,2024-03-06,Bank Transfer,Transfer,1276.85,1,completed
T002060,U0374,2024-07-25,Freelance Payment,Income,1087.97,0,completed
T002061,U0129,2023-06-05,National Grid,Utilities,232.05,1,completed
T002062,U0285,2024-12-15,ESPN+,Entertainment,86.67,1,completed
T002063,U0273,2024-11-07,Employer Direct Deposit,Income,6966.04,0,pending
T002064,U0455,2023-12-20,Bank Transfer,Transfer,184.52,1,completed
T002065,U0323,2023-10-26,Con Edison,Utilities,375.93,1,completed
T002066,U0214,2023-06-09,Venmo,Transfer,1257.23,1,completed
T002067,U0218,2024-03-17,T-Mobile,Utilities,208.87,1,completed
T002068,U0133,2024-05-17,Cigna,Healthcare,494.86,1,completed
T002069,U0062,2024-09-13,Lyft,Travel,474.51,1,completed
T002070,U0445,2023-08-05,Employer Direct Deposit,Income,7944.92,0,completed
T002071,U0305,2024-02-15,Airbnb,Travel,275.94,1,completed
T002072,U0340,2024-09-05,AMC Theatres,Entertainment,140.88,1,completed
T002073,U0230,2024-05-29,Walmart,Shopping,268.74,1,completed
T002074,U0331,2024-04-20,Freelance Payment,Income,3003.98,0,pending
T002075,U0058,2024-02-14,Airbnb,Travel,145.63,1,completed
T002076,U0296,2024-11-02,National Grid,Utilities,87.79,1,pending
T002077,U0089,2024-10-30,Venmo Transfer,Income,3926.7,0,completed
T002078,U0226,2024-09-25,Netflix,Entertainment,113.65,1,completed
T002079,U0350,2024-08-07,Apple Store,Shopping,366.61,1,pending
T002080,U0463,2023-09-13,T-Mobile,Utilities,84.9,1,completed
T002081,U0312,2023-01-24,Walmart,Shopping,372.0,1,completed
T002082,U0129,2024-06-07,Venmo Transfer,Income,7044.07,0,completed
T002083,U0153,2024-01-13,Lyft,Travel,362.08,1,completed
T002084,U0018,2023-11-27,PayPal,Transfer,282.65,1,completed
T002085,U0127,2024-08-14,McDonalds,Food & Dining,231.67,1,completed
T002086,U0068,2023-07-01,PayPal,Transfer,1946.15,1,completed
T002087,U0257,2023-12-06,Apple Store,Shopping,436.3,1,pending
T002088,U0445,2023-03-13,AMC Theatres,Entertainment,5.43,1,completed
T002089,U0394,2024-04-26,Venmo Transfer,Income,7035.18,0,completed
T002090,U0042,2024-07-04,Freelance Payment,Income,1846.87,0,completed
T002091,U0413,2024-05-07,DoorDash,Food & Dining,414.22,1,completed
T002092,U0187,2023-02-10,Venmo Transfer,Income,3543.61,0,completed
T002093,U0151,2023-05-08,Cash App,Transfer,225.17,1,completed
T002094,U0410,2024-01-11,Target,Shopping,207.62,1,completed
T002095,U0105,2023-08-04,AMC Theatres,Entertainment,133.72,1,completed
T002096,U0321,2024-12-27,Nike,Shopping,246.81,1,completed
T002097,U0039,2023-10-30,ZocDoc,Healthcare,345.22,1,completed
T002098,U0428,2024-08-04,Zelle,Transfer,565.09,1,completed
T002099,U0247,2024-06-18,Airbnb,Travel,145.64,1,completed
T002100,U0378,2024-01-07,T-Mobile,Utilities,357.47,1,completed
T002101,U0357,2024-10-11,Marriott,Travel,153.76,1,completed
T002102,U0383,2024-12-12,Walgreens,Healthcare,66.02,1,completed
T002103,U0094,2024-10-14,Freelance Payment,Income,2595.43,0,completed
T002104,U0112,2024-08-21,Walgreens,Healthcare,8.01,1,completed
T002105,U0367,2024-09-25,Freelance Payment,Income,7300.03,0,failed
T002106,U0073,2024-05-28,Marriott,Travel,158.52,1,completed
T002107,U0344,2024-06-21,PayPal,Transfer,974.46,1,completed
T002108,U0181,2024-11-15,Employer Direct Deposit,Income,7628.64,0,completed
T002109,U0081,2023-08-18,Walgreens,Healthcare,76.74,1,completed
T002110,U0143,2024-01-01,Target,Shopping,250.4,1,completed
T002111,U0211,2023-08-22,Uber Eats,Food & Dining,371.21,1,completed
T002112,U0140,2024-10-03,DoorDash,Food & Dining,51.22,1,completed
T002113,U0365,2024-07-20,Walmart,Shopping,480.9,1,completed
T002114,U0277,2024-04-02,Amazon,Shopping,284.22,1,completed
T002115,U0395,2024-12-07,Walgreens,Healthcare,468.29,1,completed
T002116,U0305,2023-07-01,AMC Theatres,Entertainment,22.04,1,completed
T002117,U0198,2023-07-14,CVS Pharmacy,Healthcare,367.2,1,pending
T002118,U0080,2023-11-07,Marriott,Travel,32.31,1,completed
T002119,U0379,2023-04-11,Cash App,Transfer,1083.13,1,completed
T002120,U0324,2023-07-21,Comcast,Utilities,240.19,1,completed
T002121,U0435,2023-04-13,PayPal,Transfer,1093.89,1,completed
T002122,U0016,2024-08-05,Zelle,Transfer,39.01,1,completed
T002123,U0060,2024-10-20,Nike,Shopping,99.01,1,completed
T002124,U0226,2023-09-15,Venmo,Transfer,1514.03,1,completed
T002125,U0374,2023-12-03,PayPal,Transfer,1024.44,1,completed
T002126,U0233,2024-06-28,ZocDoc,Healthcare,126.01,1,completed
T002127,U0460,2023-04-25,One Medical,Healthcare,488.66,1,pending
T002128,U0008,2023-11-23,Venmo,Transfer,1788.87,1,completed
T002129,U0059,2023-07-03,PayPal,Transfer,149.81,1,completed
T002130,U0254,2024-03-29,CVS Pharmacy,Healthcare,172.53,1,completed
T002131,U0414,2023-04-22,Airbnb,Travel,381.9,1,completed
T002132,U0418,2024-06-27,ZocDoc,Healthcare,236.99,1,completed
T002133,U0499,2024-11-19,ESPN+,Entertainment,78.99,1,completed
T002134,U0170,2023-06-11,Employer Direct Deposit,Income,5270.86,0,completed
T002135,U0351,2024-03-02,Bank Transfer,Transfer,1563.91,1,completed
T002136,U0089,2023-11-07,One Medical,Healthcare,186.65,1,completed
T002137,U0329,2024-04-05,Con Edison,Utilities,155.39,1,completed
T002138,U0309,2024-02-18,Employer Direct Deposit,Income,1387.15,0,completed
T002139,U0448,2023-10-08,Lyft,Travel,11.7,1,completed
T002140,U0239,2023-10-29,Steam,Entertainment,416.61,1,completed
T002141,U0237,2023-11-30,Freelance Payment,Income,4906.48,0,completed
T002142,U0346,2024-05-30,ESPN+,Entertainment,221.17,1,completed
T002143,U0305,2023-06-14,Target,Shopping,164.09,1,completed
T002144,U0066,2024-11-06,Venmo,Transfer,792.32,1,pending
T002145,U0257,2023-10-14,PayPal,Transfer,1974.12,1,completed
